  0.22500000E-01  0.68812500E-02  0.32500000E-01        3         0.50000000E-02  0.10510000E+04
  0.27500000E-01  0.68812500E-02  0.25000000E-02        3         0.50000000E-02  0.10510000E+04
  0.27500000E-01  0.68812500E-02  0.75000000E-02        3         0.50000000E-02  0.10510000E+04
  0.27500000E-01  0.68812500E-02  0.12500000E-01        3         0.50000000E-02  0.10510000E+04
  0.27500000E-01  0.68812500E-02  0.17500000E-01        3         0.50000000E-02  0.10510000E+04
  0.27500000E-01  0.68812500E-02  0.22500000E-01        3         0.50000000E-02  0.10510000E+04
  0.27500000E-01  0.68812500E-02  0.27500000E-01        3         0.50000000E-02  0.10510000E+04
  0.27500000E-01  0.68812500E-02  0.32500000E-01        3         0.50000000E-02  0.10510000E+04
  0.32500000E-01  0.68812500E-02  0.25000000E-02        3         0.50000000E-02  0.10510000E+04
  0.32500000E-01  0.68812500E-02  0.75000000E-02        3         0.50000000E-02  0.10510000E+04
  0.32500000E-01  0.68812500E-02  0.12500000E-01        3         0.50000000E-02  0.10510000E+04
  0.32500000E-01  0.68812500E-02  0.17500000E-01        3         0.50000000E-02  0.10510000E+04
  0.32500000E-01  0.68812500E-02  0.22500000E-01        3         0.50000000E-02  0.10510000E+04
  0.32500000E-01  0.68812500E-02  0.27500000E-01        3         0.50000000E-02  0.10510000E+04
  0.32500000E-01  0.68812500E-02  0.32500000E-01        3         0.50000000E-02  0.10510000E+04
  0.45551324E-01  0.23082666E-01  0.13168965E-01        2         0.55000000E-02  0.10500000E+04
  0.43525257E-01  0.38254859E-01  0.12389530E-01        2         0.55000000E-02  0.10500000E+04
  0.46738138E-01  0.26922369E-01  0.19145668E-01        2         0.55000000E-02  0.10500000E+04
  0.33664528E-01  0.23771927E-01  0.27194236E-01        2         0.55000000E-02  0.10500000E+04
  0.42062164E-01  0.32443218E-01  0.41715402E-02        2         0.55000000E-02  0.10500000E+04
  0.38440837E-01  0.28184399E-01  0.20099759E-01        2         0.55000000E-02  0.10500000E+04
  0.33657271E-01  0.16446520E-01  0.15249269E-01        2         0.55000000E-02  0.10500000E+04
  0.38511709E-01  0.16643021E-01  0.22134010E-01        2         0.55000000E-02  0.10500000E+04
